id,name,host_id,price,neighborhood,accommodates,room_type,borough,minimum_nights,maximum_nights,availability_90,beds,review_scores_rating,number_of_reviews,number_of_reviews_ltm,listing_url
43211440,Private Room in Cozy Bed-Stuy Home - 5L - Room 2,341908723,43,Bedford-Stuyvesant,1,Private room,Brooklyn,30,540,0,1,4,1,1,https://www.airbnb.com/rooms/43211440
43212312,Wall St | Beautiful Room + Financial Dt,336064553,67,Financial District,2,Private room,Manhattan,30,1125,68,1,4,2,2,https://www.airbnb.com/rooms/43212312
43213097,Monthly/Weekly Cozy and Sunny 2 bedroom apartment,5302735,189,Harlem,4,Entire home/apt,Manhattan,14,45,0,2,4.83,6,5,https://www.airbnb.com/rooms/43213097
43213162,"Charming Top Floor Apartment in BedStuy, Brooklyn",3261533,85,Bedford-Stuyvesant,2,Entire home/apt,Brooklyn,30,1125,0,1,5,4,4,https://www.airbnb.com/rooms/43213162
43215046,Ultimate East Williamsburg Individual Bedroom(s),251991421,88,Bushwick,2,Private room,Brooklyn,1,28,82,0,5,1,1,https://www.airbnb.com/rooms/43215046
43220447,Brooklyn's Best- Sunny & Spacious Brownstone Apt,238380801,150,Fort Greene,4,Entire home/apt,Brooklyn,30,1125,30,2,4.9,10,9,https://www.airbnb.com/rooms/43220447
43222663,Large Sunny Bedroom,49164956,30,Bedford-Stuyvesant,1,Private room,Brooklyn,60,1125,32,1,4.83,6,5,https://www.airbnb.com/rooms/43222663
43230953,Beautiful 1 Bedroom in a Private Townhouse,209279462,70,Harlem,2,Entire home/apt,Manhattan,30,1125,20,2,4.5,6,6,https://www.airbnb.com/rooms/43230953
43231672,Spacious Manhattan Room. 4 mins to 134 St Station,137358866,68,Harlem,2,Private room,Manhattan,30,1125,79,1,5,1,1,https://www.airbnb.com/rooms/43231672
43236578,Beautiful Single Room near Central Park,340101464,59,Upper West Side,1,Private room,Manhattan,30,1125,24,1,4.25,4,4,https://www.airbnb.com/rooms/43236578
43239496,Beautiful garden access apartment,1119209,100,Bushwick,2,Entire home/apt,Brooklyn,30,1125,0,2,4.88,8,8,https://www.airbnb.com/rooms/43239496
43239732,Brooklyn Designer Suite | 3BD/1BA |Washer/Dryer,344320122,219,East New York,6,Entire home/apt,Brooklyn,7,1125,79,3,5,1,1,https://www.airbnb.com/rooms/43239732
43248446,Greenpoint Two Bedroom by McCarren Park,48430487,293,Greenpoint,4,Entire home/apt,Brooklyn,2,1125,31,2,5,2,2,https://www.airbnb.com/rooms/43248446
43251455,Sleek Private Room Great Location,341908723,49,Park Slope,1,Private room,Brooklyn,30,540,79,1,1,1,1,https://www.airbnb.com/rooms/43251455
43251669,Awesome Private Room Park Slope,341908723,49,Park Slope,1,Private room,Brooklyn,30,540,62,1,4.5,2,2,https://www.airbnb.com/rooms/43251669
43265776,"Citadines Connect 5th Ave, Premier King",340938089,119,Midtown,2,Private room,Manhattan,1,28,58,1,4.43,187,184,https://www.airbnb.com/rooms/43265776
43265806,"Citadines Connect 5th Ave, Premier Double",340938089,139,Midtown,4,Private room,Manhattan,1,28,7,2,4.47,89,87,https://www.airbnb.com/rooms/43265806
43265846,"Citadines Connect 5th Ave, Presidential Suite",340938089,169,Midtown,4,Private room,Manhattan,1,28,50,2,3.5,8,8,https://www.airbnb.com/rooms/43265846
43268899,Modern One Bedroom Apartment,51548122,168,Lower East Side,2,Private room,Manhattan,13,365,17,1,5,3,2,https://www.airbnb.com/rooms/43268899
43271004,"138 Bowery, Suite with King bed",51548122,140,Lower East Side,2,Entire home/apt,Manhattan,15,29,33,1,5,13,7,https://www.airbnb.com/rooms/43271004
43284426,Small Cozy Bedroom in shared 2BR apt,49164956,30,Crown Heights,1,Private room,Brooklyn,60,1125,53,1,5,3,2,https://www.airbnb.com/rooms/43284426
43286899,AWESOME CHARMING ROOM B WITH ROOF DECK ACCESS :),4291007,99,Clinton Hill,2,Private room,Brooklyn,30,1125,79,0,4,4,4,https://www.airbnb.com/rooms/43286899
43286957,CHARMING ROOM C WITH ROOF DECK ACCESS :),4291007,99,Bedford-Stuyvesant,2,Private room,Brooklyn,30,1125,65,1,4,4,3,https://www.airbnb.com/rooms/43286957
43287038,MODERN ROOM IN CHARMING AREA +SWEET ROOF 2,4291007,99,Bedford-Stuyvesant,2,Private room,Brooklyn,30,1125,32,1,4,3,3,https://www.airbnb.com/rooms/43287038
43287114,MODERN ROOM IN CHARMING AREA+ SWEET ROOF A,4291007,99,Clinton Hill,2,Private room,Brooklyn,30,1125,46,1,4,1,1,https://www.airbnb.com/rooms/43287114
43287158,SUNNY ROOM C IN CHARMING AREA + ROOF DECK ACCESS!,4291007,101,Clinton Hill,2,Private room,Brooklyn,30,1125,3,1,5,1,1,https://www.airbnb.com/rooms/43287158
43287352,MODERN ROOM IN CHARMING AREA+ SWEET ROOF C,4291007,99,Clinton Hill,2,Private room,Brooklyn,30,1125,60,1,4.5,2,2,https://www.airbnb.com/rooms/43287352
43289906,Sky Nest Studio - Home Away from Home | 5m to NYC,33320745,155,Long Island City,2,Entire home/apt,Queens,30,1125,0,3,4.67,15,13,https://www.airbnb.com/rooms/43289906
43292505,Surrounded by Cafe/Restaurant/Bar : 2020 New Floor,200239515,45,Astoria,2,Private room,Queens,30,1125,47,1,5,1,1,https://www.airbnb.com/rooms/43292505
43292527,Simple room in Washington Heights,64539969,35,Washington Heights,2,Private room,Manhattan,30,1125,1,1,4.67,3,2,https://www.airbnb.com/rooms/43292527
43300250,Cozy and private bedroom in Manhattan.,325616993,47,Harlem,2,Private room,Manhattan,30,60,62,1,5,17,11,https://www.airbnb.com/rooms/43300250
43302175,Private Studio in the Heart of the East Village,3279858,165,East Village,2,Entire home/apt,Manhattan,5,28,17,1,5,5,5,https://www.airbnb.com/rooms/43302175
43310215,The Compound,10581418,47,Williamsburg,3,Private room,Brooklyn,1,1125,34,2,4.92,13,13,https://www.airbnb.com/rooms/43310215
43310255,"138 Bowery, Classic Queen Room",51548122,165,Lower East Side,2,Entire home/apt,Manhattan,15,29,73,0,5,18,15,https://www.airbnb.com/rooms/43310255
43310275,"138 Bowery, Classic Queen Room",51548122,165,Lower East Side,2,Entire home/apt,Manhattan,15,30,70,1,4.5,4,4,https://www.airbnb.com/rooms/43310275
43311037,Bright studio room,51548122,140,Lower East Side,2,Entire home/apt,Manhattan,15,29,63,1,4.8,5,5,https://www.airbnb.com/rooms/43311037
43315235,"138 Bowery,  King Room",51548122,130,Lower East Side,2,Entire home/apt,Manhattan,15,29,65,1,4.67,24,21,https://www.airbnb.com/rooms/43315235
43317855,1-bedroom with piano in the heart of Williamsburg,2394401,100,Williamsburg,2,Entire home/apt,Brooklyn,30,300,1,1,5,1,1,https://www.airbnb.com/rooms/43317855
43327284,Roomy 1 Bedroom In Fantastic Midtown Location!,345008086,279,Midtown,4,Entire home/apt,Manhattan,3,1125,65,2,4.72,46,45,https://www.airbnb.com/rooms/43327284
43330828,Clean & Modern Studio | Washer/D | Work Desk | NYC,30283594,199,Hell's Kitchen,3,Entire home/apt,Manhattan,30,1125,74,2,5,1,0,https://www.airbnb.com/rooms/43330828
43339117,Lux Home |Prof Clean| Close to NYC & ALL Hospitals,342873987,128,Astoria,2,Private room,Queens,2,180,66,2,4.75,28,24,https://www.airbnb.com/rooms/43339117
43348178,Spacious private bedroom and bath in 2BR Duplex,17459413,93,Williamsburg,1,Private room,Brooklyn,30,1125,41,1,5,1,0,https://www.airbnb.com/rooms/43348178
43354537,1 Fully Furnished Rooms available -Upper West Side,13106591,40,Upper West Side,1,Private room,Manhattan,20,180,32,0,5,2,2,https://www.airbnb.com/rooms/43354537
43357084,ENORMOUS ROOM - WASHER DRYER - MONTHLY RENTAL,231870747,55,Harlem,1,Private room,Manhattan,30,120,30,1,5,2,2,https://www.airbnb.com/rooms/43357084
43357832,Luxurious 2BR midtown penthouse with skyline view,66125531,1000,Theater District,4,Entire home/apt,Manhattan,1,28,90,3,1,1,0,https://www.airbnb.com/rooms/43357832
43365797,PRIVATE BEDROOM IN MANHATTAN NEW YORK CITY,258247777,75,Harlem,2,Private room,Manhattan,14,1125,1,1,4.24,21,20,https://www.airbnb.com/rooms/43365797
43366075,Good location apartment in Sunnyside,334163301,39,Sunnyside,2,Private room,Queens,30,1125,31,1,3,2,2,https://www.airbnb.com/rooms/43366075
43366401,Cozy + Chic Brooklyn Duplex,9381867,106,Bedford-Stuyvesant,3,Entire home/apt,Brooklyn,30,1125,21,1,5,5,4,https://www.airbnb.com/rooms/43366401
43366638,★☆Sunnyside☆★ Huge room + Renovated bath & Kitchen,204704622,42,Sunnyside,2,Private room,Queens,30,1125,30,1,5,1,1,https://www.airbnb.com/rooms/43366638
43370455,MIDTOWN 42st beautiful entire apt/fantastic view,193835968,325,Midtown,3,Entire home/apt,Manhattan,25,900,89,2,5,1,1,https://www.airbnb.com/rooms/43370455
43371736,Greenpoint Trendy 1bed,904110,115,Greenpoint,4,Entire home/apt,Brooklyn,30,90,25,1,5,2,2,https://www.airbnb.com/rooms/43371736
43373399,"Quiet, Beautiful Studio with Skyline & River Views",267689,270,Williamsburg,2,Entire home/apt,Brooklyn,3,29,50,1,5,8,7,https://www.airbnb.com/rooms/43373399
43374654,"Large room with Sofa, easy access to Manhattan",334163301,35,Woodside,2,Private room,Queens,30,1125,34,1,4,1,1,https://www.airbnb.com/rooms/43374654
43374709,7/E/F/M/R Subway train take you anywhere you want,334163301,38,Woodside,2,Private room,Queens,30,1125,1,1,4,2,1,https://www.airbnb.com/rooms/43374709
43374779,"Quiet Neighborhood, Easy commute",334163301,37,Woodside,2,Private room,Queens,10,1125,4,1,4.5,2,2,https://www.airbnb.com/rooms/43374779
43374815,One bedroom  in the heart of Williamsburg,223917190,104,Williamsburg,2,Entire home/apt,Brooklyn,30,1125,54,2,3,2,1,https://www.airbnb.com/rooms/43374815
43374884,5Subway take you to Manhattan Large room with sofa,19303369,38,Woodside,2,Private room,Queens,30,1125,34,1,1,1,1,https://www.airbnb.com/rooms/43374884
43375362,5 Subway take you to Manhattan : With PRIVATE Bath,19303369,48,Woodside,2,Private room,Queens,30,1125,31,1,3,2,2,https://www.airbnb.com/rooms/43375362
43375476,Your Private Bath : Close to Queens Subway Hub,204704622,48,Woodside,2,Private room,Queens,30,1125,31,1,5,2,2,https://www.airbnb.com/rooms/43375476
43375507,New Bath + Large Room & Antique style apartment,204704622,38,Woodside,2,Private room,Queens,30,1125,31,1,5,1,1,https://www.airbnb.com/rooms/43375507
43375688,Reasonable Stay & Easy Commute & New Bath,334163301,39,Woodside,1,Private room,Queens,30,1125,40,1,3,1,0,https://www.airbnb.com/rooms/43375688
43375941,5min walk from Subway Station : Cozy Room,19303369,40,Woodside,2,Private room,Queens,30,1125,1,1,5,2,2,https://www.airbnb.com/rooms/43375941
43376843,Quaint 1 Bedroom Apartment - Great Location!,345092851,241,Midtown,4,Entire home/apt,Manhattan,3,1125,60,2,4.45,47,45,https://www.airbnb.com/rooms/43376843
43381880,large room in Apt. building,345626278,33,Flatbush,1,Private room,Brooklyn,30,1125,64,1,5,4,4,https://www.airbnb.com/rooms/43381880
43383323,Manhattan High Life,307197943,1000,Hell's Kitchen,5,Entire home/apt,Manhattan,1,365,58,2,4.95,44,40,https://www.airbnb.com/rooms/43383323
43386410,Spacious Studio in Midtown East,345119391,155,Upper East Side,4,Entire home/apt,Manhattan,3,1125,48,2,4.72,36,34,https://www.airbnb.com/rooms/43386410
43391847,2BR1BA apartment: access to G & A&E subway line,204704622,49,Bedford-Stuyvesant,2,Private room,Brooklyn,5,1125,1,1,5,1,1,https://www.airbnb.com/rooms/43391847
43391960,Small Reasonable stay in NYC 3min Subway Grand Ave,19303369,38,Elmhurst,2,Private room,Queens,30,1125,31,1,3,1,1,https://www.airbnb.com/rooms/43391960
43395757,Renovated 2 bedroom with stunning view(30 day min),3247979,109,Harlem,6,Entire home/apt,Manhattan,21,210,6,3,5,5,5,https://www.airbnb.com/rooms/43395757
43404014,Apartment Manhattan Residence 41,310086283,738,Midtown,6,Entire home/apt,Manhattan,5,1125,90,1,1,1,1,https://www.airbnb.com/rooms/43404014
43407399,NEW furniture.A 1bd. Safe and quite.good energy.,142456326,96,Kips Bay,1,Entire home/apt,Manhattan,7,1125,16,1,5,4,2,https://www.airbnb.com/rooms/43407399
43410866,Sun drenched Oasis in West Village / Chelsea,24806910,326,West Village,2,Entire home/apt,Manhattan,4,20,3,1,4.89,9,9,https://www.airbnb.com/rooms/43410866
43416025,Clean simple room close to 135 St. 25 mins to TSQ,137358866,45,Harlem,1,Private room,Manhattan,30,1125,71,1,5,1,1,https://www.airbnb.com/rooms/43416025
43420677,Private room w bath in prime Williamsburg,764093,55,Williamsburg,1,Private room,Brooklyn,30,30,14,NA,4.8,5,4,https://www.airbnb.com/rooms/43420677
43424953,Cozy and spacious 2 huge Bedrooms apartment,166286543,85,Crown Heights,4,Entire home/apt,Brooklyn,30,1125,76,2,3.33,3,3,https://www.airbnb.com/rooms/43424953
43431973,Writer's Retreat in the Heart of the City,3607695,90,Upper West Side,1,Entire home/apt,Manhattan,30,120,2,1,5,5,5,https://www.airbnb.com/rooms/43431973
43432211,TIMES SQUARE / PERFECT LOCATION,345690575,576,Hell's Kitchen,7,Entire home/apt,Manhattan,3,60,40,4,4.92,12,7,https://www.airbnb.com/rooms/43432211
43449985,Newest bright 3BR apt in the heart of Bushwick,216235179,102,Bushwick,6,Entire home/apt,Brooklyn,35,365,0,3,4,1,1,https://www.airbnb.com/rooms/43449985
43450191,Area in woodside ♪ Good Cozy Room,204704622,36,Woodside,1,Private room,Queens,30,1125,31,1,4,2,2,https://www.airbnb.com/rooms/43450191
43451168,"Ent Elegant Pre-War/ Central Park, Shops, Theaters",7580102,209,Midtown,5,Entire home/apt,Manhattan,30,90,26,3,5,1,1,https://www.airbnb.com/rooms/43451168
43453003,Super beautiful chic New York apartment,31816060,250,Lower East Side,4,Entire home/apt,Manhattan,5,1125,46,2,4.85,13,9,https://www.airbnb.com/rooms/43453003
43459172,Discounted One Bed Apt In The Heart of NYC,345817312,214,Midtown,4,Entire home/apt,Manhattan,3,1125,75,2,4.59,41,36,https://www.airbnb.com/rooms/43459172
43465256,2 bedroom apartment near Times Sq.,297732471,350,Hell's Kitchen,6,Entire home/apt,Manhattan,30,1125,90,0,4.6,10,0,https://www.airbnb.com/rooms/43465256
43467180,"Williamsburg Brooklyn, Lux 2 Bed, Terrace, Parking",4745160,200,Williamsburg,4,Entire home/apt,Brooklyn,5,60,6,2,4.67,12,12,https://www.airbnb.com/rooms/43467180
43473890,1 Bed apartament in the heart of WILLIAMSBURG,346638859,139,Williamsburg,3,Entire home/apt,Brooklyn,2,1125,61,1,4.53,38,35,https://www.airbnb.com/rooms/43473890
43485997,"Bright studio, fully-furnished, great location",24051501,110,Midtown,2,Entire home/apt,Manhattan,40,90,32,1,5,2,2,https://www.airbnb.com/rooms/43485997
43489703,Cozy room mins walk + Junction / Elmhurst Sta,137358866,39,Elmhurst,1,Private room,Queens,30,1095,39,1,4.5,2,2,https://www.airbnb.com/rooms/43489703
43489836,Modern room with private bathroom in Astoria,293746147,89,Astoria,2,Private room,Queens,2,14,47,1,4.5,2,2,https://www.airbnb.com/rooms/43489836
43496286,S and V's Place,18694441,101,East Elmhurst,4,Entire home/apt,Queens,2,1125,28,3,4.9,40,32,https://www.airbnb.com/rooms/43496286
43497107,Fully Furnished Studio / Kitchenette & Shared Bath,216664991,70,Crown Heights,1,Entire home/apt,Brooklyn,3,1125,0,1,4.93,15,15,https://www.airbnb.com/rooms/43497107
43498379,Calm and Cozy Vibe in Brooklyn- #3 Train,126242287,160,East New York,4,Entire home/apt,Brooklyn,4,10,86,3,5,7,5,https://www.airbnb.com/rooms/43498379
43498999,Gorgeous Bohemian Apt in Historic Brownstone,66286,150,Bedford-Stuyvesant,4,Entire home/apt,Brooklyn,3,1125,31,2,4.67,3,3,https://www.airbnb.com/rooms/43498999
43499730,"Airy, Convenient, East Williamsburg",5707924,250,Williamsburg,2,Entire home/apt,Brooklyn,3,1125,63,1,4.45,11,10,https://www.airbnb.com/rooms/43499730
43500380,Entire Townhouse on Park w/ patio and parking,1609081,300,Williamsburg,5,Entire home/apt,Brooklyn,30,90,10,4,5,4,4,https://www.airbnb.com/rooms/43500380
43516612,Brand new furnished room,347147553,54,Long Island City,1,Private room,Queens,30,1125,78,1,5,1,0,https://www.airbnb.com/rooms/43516612
43525863,"Upscale loft in boutique, luxury midtown building",6804141,390,Hell's Kitchen,2,Entire home/apt,Manhattan,6,1125,76,1,3,2,2,https://www.airbnb.com/rooms/43525863
43532634,Park block Italianate townhouse,14290739,1000,Fort Greene,12,Entire home/apt,Brooklyn,30,92,0,8,5,1,1,https://www.airbnb.com/rooms/43532634
43536394,Cozy Room Near Subway,174811960,43,Ridgewood,1,Private room,Queens,30,30,5,1,5,2,2,https://www.airbnb.com/rooms/43536394
43536521,Peaceful entire APT in the heart of midtown,346227065,248,Midtown,4,Entire home/apt,Manhattan,3,1125,76,2,4.56,41,36,https://www.airbnb.com/rooms/43536521
43541622,Stunning & Unique Duplex - Great Value,346413618,355,Midtown,6,Entire home/apt,Manhattan,3,1125,80,4,4.69,65,54,https://www.airbnb.com/rooms/43541622
43544781,Spacious loft with amazing waterfront views,5695874,90,Williamsburg,3,Entire home/apt,Brooklyn,3,1125,1,1,4.88,26,16,https://www.airbnb.com/rooms/43544781
43544810,East Village Gem- Great view & Close to Everything,347567413,130,East Village,2,Entire home/apt,Manhattan,3,30,7,1,4.94,17,14,https://www.airbnb.com/rooms/43544810
43547014,Sun Drenched Soho Loft,25597316,480,SoHo,5,Entire home/apt,Manhattan,2,1125,79,2,4.7,20,19,https://www.airbnb.com/rooms/43547014
43547204,Chic Two Bedroom Soho Loft,25597316,544,SoHo,5,Entire home/apt,Manhattan,2,120,78,0,4,8,6,https://www.airbnb.com/rooms/43547204
43551177,Cozy Studio in Midtown Manhattan,346109529,151,Midtown,4,Entire home/apt,Manhattan,3,1125,55,2,4.77,43,39,https://www.airbnb.com/rooms/43551177
43554632,Spacious modern room close to Manhattan!!,345033748,59,Bushwick,2,Private room,Brooklyn,30,1125,90,1,3.75,4,3,https://www.airbnb.com/rooms/43554632
43554639,Private room close to Manhattan (L and M train),345033748,48,Bushwick,2,Private room,Brooklyn,30,1125,90,1,1,1,0,https://www.airbnb.com/rooms/43554639
43554660,Spacious room 25min to Manhattan (L and M train),345033748,52,Bushwick,2,Private room,Brooklyn,30,1125,81,1,2.5,2,2,https://www.airbnb.com/rooms/43554660
43554665,Awesome private room with full-size bed,345033748,48,Bushwick,1,Private room,Brooklyn,30,1125,79,1,5,1,1,https://www.airbnb.com/rooms/43554665
43568549,Upper east side Gem,60901751,106,Upper East Side,3,Entire home/apt,Manhattan,2,1125,5,1,4.7,43,43,https://www.airbnb.com/rooms/43568549
43577441,Habitacion en Flushing cerca de dos aeropuertos,347884942,70,Flushing,2,Private room,Queens,1,1125,40,1,4.91,132,127,https://www.airbnb.com/rooms/43577441
43599506,Hudson Yards Doorman Building With Midtown Views,208209292,69,Hell's Kitchen,1,Private room,Manhattan,54,1125,4,1,4.75,4,3,https://www.airbnb.com/rooms/43599506
43600618,"Affordable, cozy room in great location -Manhattan",182375406,25,Harlem,1,Private room,Manhattan,30,120,8,1,5,1,1,https://www.airbnb.com/rooms/43600618
43603044,Dream home,199301953,45,Sunset Park,2,Private room,Brooklyn,30,80,63,2,5,1,1,https://www.airbnb.com/rooms/43603044
43604063,Jesús,180217886,66,East New York,3,Private room,Brooklyn,1,1125,63,1,4,1,1,https://www.airbnb.com/rooms/43604063
43604286,"Huge Brooklyn Loft Apt, 13-ft ceilings",533920,275,Clinton Hill,3,Entire home/apt,Brooklyn,5,45,36,1,5,1,1,https://www.airbnb.com/rooms/43604286
43604573,West Chelsea Apartment with Private Terrace,4440389,125,Chelsea,2,Entire home/apt,Manhattan,6,31,4,1,4.9,10,8,https://www.airbnb.com/rooms/43604573
43604609,Cute Top Room in Unbeatable Location,47658174,90,SoHo,1,Private room,Manhattan,150,1125,51,1,5,2,2,https://www.airbnb.com/rooms/43604609
43606277,Rm1,113709,100,Bushwick,3,Private room,Brooklyn,2,28,89,1,5,1,1,https://www.airbnb.com/rooms/43606277
43611394,Perfect 1 bedroom in fantastic location,1662605,125,West Village,2,Entire home/apt,Manhattan,15,120,28,1,5,2,2,https://www.airbnb.com/rooms/43611394
43612639,1 habitacion cerca de dos aeropuertos en queens,347884942,80,Flushing,2,Private room,Queens,1,30,45,1,4.86,29,22,https://www.airbnb.com/rooms/43612639
43615808,Beautiful Brooklyn Townhouse,8872611,600,Clinton Hill,3,Entire home/apt,Brooklyn,7,28,52,4,5,1,1,https://www.airbnb.com/rooms/43615808
43621244,Modern 3 BR apt in Fort Greene Cumberland,292219806,184,Fort Greene,6,Entire home/apt,Brooklyn,30,365,0,3,5,2,1,https://www.airbnb.com/rooms/43621244
43621245,Artsy Private BR in Fort Greene Cumberland,292219806,54,Fort Greene,2,Private room,Brooklyn,30,365,44,1,4,1,1,https://www.airbnb.com/rooms/43621245
